Population,Birth rate,Death rate,Life expectancy,GDP per capita,GDP,Density,Year,Years ahead,Target_Growth_Rate
64113547,21.672,6.466,70.005,4316.55,273000000000.0,82.1696,2000,10,14.1651779147393
15947129,33.9,7.5,64.637,,,37.3737,1980,10,29.045798776695165
21346,,,,,,357.65,1980,10,8.366907148880353
59106,24.099,5.671,69.14,,,328.128,1970,10,5.34801881365682
1266518,20.72,7.483,68.086,4150.3,5068000000.0,238.034,1990,10,5.186266598658685
194672,28.001,5.848,71.663,3458.19,643047000.0,65.7064,2010,5,4.5712788690720805
1656783,25.219,7.453,66.301,,,67.6681,1970,10,15.103969560286409
7935022,9.8,13.8,71.5829,870.136,6540250000.0,85.9404,2000,10,-3.5447160701003724
6383060,26.591,8.358,64.161,,,73.912,1980,10,16.36794891478382
9307148,15.4,9.1,73.6471,5893.66,56829700000.0,74.8061,1980,10,10.691857484161636
4492638,13.8,10.0,68.2005,,,78.917,1970,10,4.173628055498796
633324,13.688,9.746,73.228,1627.07,984298000.0,44.9777,2000,10,-0.3600053053413419
2993019,42.361,14.939,54.007,,,20.9353,1970,10,35.180064008948825
3543776,18.5,7.3,74.1692,8652.51,30603900000.0,398.76,1990,10,7.99520059958643
47878073,47.479,18.141,47.099,254.243,12175200000.0,47.8879,1990,10,40.00535694074404
58665453,13.3,8.9,79.0561,22364.0,1360000000000.0,111.242,2000,10,6.441804855747043
37435586,39.197,7.992,63.155,186.775,6687200000.0,120.042,1970,10,29.340959161157514
29463549,36.031,10.815,58.107,2905.81,82980500000.0,23.5405,1980,10,35.34543988573814
45660,15.1,7.7,78.4341,22653.3,1058700000.0,33.4778,2000,10,6.022777047744196
5391636,17.261,9.352,70.386,1614.64,7753500000.0,84.0127,1990,10,-20.892805078087616
5176209,11.0,9.5,77.4659,24253.3,126000000000.0,16.994,2000,10,3.613880351430941
9126605,42.919,10.113,57.228,234.236,2032140000.0,337.835,2010,5,17.537112650322875
948237,13.2,6.847,78.009,14388.3,9985840000.0,102.088,2000,10,19.135406021912242
63066603,14.524,6.877,70.623,2007.74,126000000000.0,123.222,2000,10,8.25141319249429
25518074,32.13,6.207,66.938,2408.69,62045100000.0,10.8151,1990,10,20.599309336590217
5417860,40.557,11.425,58.824,497.632,2629400000.0,37.7523,1990,10,15.783685809526272
6843607,56.227,29.54,36.82,,,11.7306,1970,10,34.50418763087944
4584067,44.073,23.594,39.441,138.699,635874000.0,63.5158,2000,10,40.414570729441785
102603,28.248,6.862,69.667,2065.5,202363000.0,136.074,2000,10,4.658733175443213
870452165,31.517,10.864,57.865,367.557,321000000000.0,293.717,1990,10,21.733705493167452
3168523,12.91,8.575,71.409,622.742,1911560000.0,107.818,2000,10,-7.0136779818230774
77786703,11.1,12.2,72.6779,12092.4,947000000000.0,224.239,1980,10,2.035685970647194
24570814,29.241,7.393,64.732,1206.01,30180100000.0,55.5847,1990,10,16.212735158061918
1476983,15.0,12.3,68.9056,,,34.8483,1980,10,6.343404087927891
4584067,44.073,23.594,39.441,138.699,635874000.0,63.5158,2000,10,40.414570729441785
1240613620,21.114,7.492,66.693,1357.56,1680000000000.0,415.137,2010,5,6.63001628178159
8360225,31.777,11.279,57.131,467.148,3953850000.0,307.105,2000,10,17.73463034786743
170935,13.08,6.577,74.852,8037.47,1399200000.0,285.385,2010,5,2.7425629625296164
16004763,35.799,4.913,69.078,7246.02,118000000000.0,7.55169,1990,10,34.631109501590245
80060,18.6,6.8,72.778,7578.85,614880000.0,176.372,2000,10,15.424681488883337
1741286,15.9,10.1,68.6098,,,85.645,1970,10,9.204920960715242
822534450,33.43,7.6,59.085,113.163,92603000000.0,87.1637,1970,10,19.432379519180017
5665,,,,,,6.14842,1970,10,34.12180052956752
24511510,15.4,7.1,75.078,11170.6,274000000000.0,2.69595,1980,10,12.833538203072761
282509,43.264,21.094,44.127,202.629,50642900.0,8.91012,1980,10,64.79085622050978
26027,18.6085,4.0635,,,,105.467,1990,10,52.37253621239481
4680144,14.8,10.9,70.1754,,,82.2712,1980,10,4.135834282022092
1859091,35.173,7.878,67.917,748.957,1404780000.0,173.189,1970,10,14.87043937063866
11413587,46.628,21.493,43.515,303.201,3526290000.0,14.7895,1980,10,16.558089932639056
6383060,26.591,8.358,64.161,,,73.912,1980,10,16.36794891478382
10533,,,,,,38.1,1970,10,62.34690971233267
6571855,37.207,10.175,57.468,533.509,3426020000.0,118.067,2010,5,13.715670841794289
228263,19.8,6.8,76.8466,14844.1,3386500000.0,2.27569,1980,10,11.721566789186157
65544383,17.654,5.077,70.176,1670.01,110000000000.0,40.2904,2000,10,14.996665694450126
16617116,11.1,8.2,80.7024,50950.0,847000000000.0,492.6,2010,5,2.55153180612087
1506694,43.393,12.704,54.913,460.225,709041000.0,1.49475,1980,10,33.14096956648132
3593700,27.338,6.371,70.266,1012.64,2838490000.0,274.002,1990,10,20.228232740629434
11355475,37.439,6.801,64.935,1014.45,11561100000.0,12.9203,1970,10,33.9480999253664
241397,21.736,8.833,68.65,,,555.572,1970,10,5.0448017166741925
106142,14.8,6.6,77.9659,40043.2,4339000000.0,309.594,2010,5,-3.1457858340713387
6153587,50.357,31.937,32.388,60.4757,359772000.0,4.87551,1970,10,19.80948672700979
17768505,44.769,16.462,48.946,283.225,5016470000.0,22.5234,2000,10,29.857424696112588
9237202,18.3,5.9,70.938,5842.81,52902700000.0,109.542,2010,5,6.7799534967406805
14989585,21.471,5.072,75.089,4633.59,69555400000.0,60.441,2010,5,8.047701120477985
110982,35.0,9.3,63.0293,3203.71,358816000.0,6.12691,1970,10,33.894685624695896
17100,,,,,,67.55,1980,10,52.2046783625731
1726985,29.302,13.535,50.629,3522.31,5788330000.0,2.89968,2000,10,21.11651230323367
68895,25.8,10.9,,,,94.764,1970,10,5.926409753973438
58850043,11.5,10.3,77.7415,27987.8,1650000000000.0,243.428,2000,10,6.643998543892312
22019168,13.7,6.5,81.6951,52022.1,1150000000000.0,2.86786,2010,5,8.179546111824026
24743946,34.472,6.189,65.549,1334.78,30906700000.0,43.8564,2010,5,15.246553641848394
53565,14.9,7.3,72.3046,11218.2,613299968.0,1012.41,1980,10,7.290208158312331
2037936,12.995,8.302,73.267,1854.15,3772850000.0,80.0165,2000,10,2.742578765967135
182138,36.003,5.848,67.43,1094.71,197454000.0,187.886,2010,5,10.423964246889721
9237202,18.3,5.9,70.938,5842.81,52902700000.0,109.542,2010,5,6.7799534967406805
2408787,37.323,7.367,65.368,240.27,594611000.0,6.22895,1970,10,27.82001895559881
362595,32.931,4.28,69.55,8537.93,3072700000.0,521.577,1980,10,42.69860312469835
317234,41.329,9.998,61.425,501.139,142247000.0,70.4335,1980,10,14.919270948259014
18744,,,,,,21.2253,2000,10,58.58941527955612
5053234,38.484,6.684,66.723,993.483,4923010000.0,44.2873,1990,10,31.731975997945078
24686435,14.021,8.781,69.571,,,203.877,2010,5,2.3153606423932818
56756561,10.0,9.6,76.9707,20757.1,1180000000000.0,192.85,1990,10,0.3697123227744542
759051,25.704,7.638,65.242,954.404,712668000.0,3.79332,2000,10,-1.4648554576701698
12243,,,,,,,1980,10,127.43608592665197
557297,10.1,3.668,82.704,52253.2,28123600000.0,18121.9,2010,5,10.396969658907189
121633,35.664,6.797,68.144,1310.97,154461000.0,193.151,1980,10,16.99209918360971
11709,,,,,,12.7484,1990,10,60.081988214194205
4346338,14.68,6.53,80.7024,33692.0,147000000000.0,16.5231,2010,5,5.619719405163611
30774621,19.554,4.961,70.64,1765.02,54790200000.0,13.0334,2000,10,16.512707012703746
3992278,33.564,3.511,72.788,2354.13,8913100000.0,628.93,2010,5,12.332207326243312
6731195,8.1,5.1,80.878,25756.7,172000000000.0,6347.62,2000,10,5.960947498921068
2963702,29.364,7.218,67.952,,,253.072,1980,10,21.257130440239944
5736088,39.193,16.019,50.349,811.285,4526920000.0,5.15087,1980,10,23.71138657565923
62267,22.472,6.376,72.293,,,333.867,1980,10,5.532625628342461
33739933,35.475,8.122,62.764,1489.88,65634100000.0,,2010,5,13.133532304287623
28765,13.2,6.8,,49375.3,1421470000.0,179.931,1990,10,14.813140969928734
431896,8.93,3.853,80.407,15710.1,6720490000.0,21389.1,2000,10,29.034999166466
3521206,15.2,10.5,70.4822,,,54.4544,1980,10,7.515635268143926
4325388,46.558,25.386,38.563,150.389,649645000.0,59.8471,1990,10,5.980480826228769
7592273,10.2,14.9,73.5122,6843.27,50610100000.0,68.1245,2010,5,-3.7277373982732183
11366,,,,,,,1970,10,7.795178602850607
7822435,10.3,8.0,82.2463,74605.7,584000000000.0,198.019,2010,5,5.871534886515516
55228410,19.222,5.707,70.248,1508.94,85343100000.0,110.705,1990,10,14.192320582830467
8861895,46.231,15.992,49.34,253.567,2215030000.0,38.391,1970,10,33.890618202991575
577173,39.777,10.72,56.678,766.141,452328000.0,25.4701,1990,10,28.563359685917394
10588401,9.6,10.0,79.0268,22538.7,238000000000.0,115.439,2010,5,-2.1057570449022474
591663,42.578,23.222,40.649,111.689,78733600.0,25.069,1970,10,40.52965962042582
2941651,26.981,6.291,70.208,,,97.5181,1980,10,12.014171633548642
10202055,9.6,13.3,71.2463,4633.31,47310600000.0,113.936,2000,10,-2.109673002154958
7536001,42.678,11.335,57.202,961.574,7237100000.0,39.0916,1990,10,28.77236879347548
4508992,37.486,11.679,56.394,778.448,3573960000.0,221.58,1980,10,19.032790477339503
6116958,21.7,6.0,78.9537,21027.8,132000000000.0,290.619,2000,10,19.805383656386066
7822435,10.3,8.0,82.2463,74605.7,584000000000.0,198.019,2010,5,5.871534886515516
1674938,23.225,2.537,72.15,8794.63,18427800000.0,117.584,1990,10,15.520753604013999
1396989,43.938,15.332,50.725,207.223,274961000.0,3.88546,1970,10,30.942763328845107
4584067,44.073,23.594,39.441,138.699,635874000.0,63.5158,2000,10,40.414570729441785
26206012,43.986,14.914,50.206,173.791,4258740000.0,28.4532,1990,10,31.510677778824185
6931258,28.564,3.832,73.428,3656.45,26551500000.0,81.7925,2010,5,36.97724136080348
831462,48.73,21.524,44.056,141.56,110654000.0,27.7979,1980,10,17.089055182317413
747932,21.176,7.143,68.059,3033.25,2273230000.0,3.80714,2010,5,0.9491504575282245
530268,21.52,7.348,69.929,,,38.0972,1970,10,11.137009964772531
431896,8.93,3.853,80.407,15710.1,6720490000.0,21389.1,2000,10,29.034999166466
8869636,29.383,6.729,69.809,653.427,5693010000.0,81.1224,1970,10,10.591990471762314
25518074,32.13,6.207,66.938,2408.69,62045100000.0,10.8151,1990,10,20.599309336590217
222555,38.264,7.081,63.449,,,308.123,1970,10,62.9237716519512
3543776,18.5,7.3,74.1692,8652.51,30603900000.0,398.76,1990,10,7.99520059958643
5453208,45.324,14.453,52.501,338.682,1903999999.0,52.4617,1970,10,28.140481712782638
1122198,46.279,15.551,50.404,182.553,209348000.0,1.11262,1970,10,34.262759334805445
10694796,48.88,15.241,50.331,,,19.0122,1990,10,82.73356499740622
1127852,28.639,7.744,66.533,5748.67,6235830000.0,211.451,1980,10,12.294698240549291
4508992,37.486,11.679,56.394,778.448,3573960000.0,221.58,1980,10,19.032790477339503
9785252,16.2,9.7,71.2146,3368.7,32899800000.0,106.736,1980,10,2.2696809443435897
1341474,34.932,8.966,59.191,2945.83,3790570000.0,2.27049,1990,10,28.737865959384973
261928,29.401,4.378,70.185,13607.5,3520550000.0,49.0932,1990,10,27.487706545310164
67541860,47.217,19.001,46.942,140.003,8992720000.0,493.451,1970,10,24.26333091804105
4320642,21.119,4.621,74.507,4491.64,17260400000.0,375.638,2000,10,15.626335160376629
19922618,21.1,9.5,68.0564,,,87.9152,1970,10,11.055806019068378
1557374,50.789,10.385,60.171,371.573,639597000.0,19.5073,1970,10,42.34878712499374
52968270,31.965,7.228,67.542,,,166.77,1980,10,26.325841867215978
12118841,28.058,9.426,58.432,302.577,3677900000.0,68.8604,2000,10,18.52232404072304
10306508,33.845,7.172,64.595,357.657,3864170000.0,32.8843,1970,10,28.22681552277454
4995800,16.281,3.9,78.36,7756.74,38419600000.0,484.17,2010,5,28.086392569758594
1493870,37.416,3.934,69.693,20924.3,28638600000.0,76.8057,1980,10,12.120733397149685
8109989,39.657,14.0,48.649,228.638,1813940000.0,321.592,2000,10,27.115227899815892
71371371,25.958,6.548,68.602,1450.48,99838500000.0,69.1462,2000,10,22.25127775673526
339342,13.0,12.2,69.9835,4449.54,1509160000.0,,1970,10,7.190091412203617
11735894,35.341,6.235,67.849,1655.59,19288800000.0,108.723,2000,10,23.920009843306357
287262,41.583,14.672,53.298,,,66.6568,1970,10,10.43368075136983
975994,41.797,11.333,57.374,2289.91,2422100000.0,1.28476,1980,10,40.26838279743523
36458,16.8,3.8,78.722,,,690.846,2010,5,-3.944264633276647
10270060,14.9,13.2,70.278,,,133.353,1980,10,0.30313357468213425
150706446,24.844,6.948,66.343,3100.28,462000000000.0,17.8273,1990,10,16.699533873952547
54849,18.7,,,10271.2,576000000.0,280.395,2010,5,-6.346514977483637
3815561,23.626,6.949,66.187,,,73.4478,1970,10,10.0708388622276
30329,,,,84289.6,2481320000.0,14719.0,1990,10,7.042764350951234
379918,37.291,8.859,62.911,747.151,274900000.0,2.35853,1970,10,-1.2650098179080749
4367744,49.912,24.687,39.227,304.734,1297410000.0,22.1135,1970,10,30.59073517129209
333926,22.679,3.513,72.809,18012.6,6001150000.0,63.2192,2000,10,18.605020273952913
53416,,,,2926.75,164969100.0,313.144,2010,5,-7.499625580350457
9959560,12.4,10.4,76.052,20710.6,206000000000.0,,1990,10,3.0602054709244184
2702520,24.665,6.562,67.38,2643.29,7189480000.0,1.75075,2010,5,9.70312893151577
13375121,52.621,11.833,57.346,482.248,5647120000.0,22.1793,1990,10,39.278739982987815
554021,43.114,23.081,39.529,,,38.4375,1970,10,15.9205156483238
281462,15.3,6.5,79.6537,32018.1,9003640000.0,2.80504,2000,10,13.099814539795782
2937637,21.8,11.4,71.0314,1488.29,4401260000.0,42.9271,1970,10,15.446088131379065
339342,13.0,12.2,69.9835,4449.54,1509160000.0,,1970,10,7.190091412203617
3955072,20.0,5.1,71.3865,960.032,3800770000.0,3881.37,1970,10,25.877455581086767
4227820,35.865,7.337,64.293,241.876,1009460000.0,34.6804,1990,10,21.17881082922168
184008,30.616,6.316,68.748,1542.07,269020000.0,61.6445,2000,10,5.795400199991304
778176,31.0,8.415,62.498,773.182,603200000.0,3.96319,1980,10,-3.991384982317625
37435586,39.197,7.992,63.155,186.775,6687200000.0,120.042,1970,10,29.340959161157514
222555,38.264,7.081,63.449,,,308.123,1970,10,62.9237716519512
324171,39.989,6.779,64.365,970.016,302515000.0,11.1421,1990,10,32.63925520789954
8767778,12.1,12.5,71.6415,2366.53,20632100000.0,78.8058,1990,10,-7.642609108031705
48813042,9.4,5.1,80.1171,22087.0,1090000000000.0,509.816,2010,5,4.468803644730849
38064255,14.4,10.2,70.8902,1731.21,65977700000.0,124.427,1990,10,1.1564025093884012
34463704,41.648,13.808,50.801,410.952,13376000000.0,37.818,2000,10,30.892857598823387
8135845,34.624,8.501,63.512,2238.21,17881500000.0,28.8585,1980,10,28.44193811460272
31988,,,,,,,1980,10,43.9508565712142
2099271,30.448,11.342,56.665,5324.62,11282200000.0,2.57367,2010,5,8.737938074693547
122851984,43.156,17.895,46.267,567.931,69448800000.0,134.264,2000,10,31.01363751683489
2534377,22.694,6.203,70.144,,,88.6922,1970,10,23.703892514807386
71057,23.1,7.7,68.1073,5302.84,368585000.0,151.102,1990,10,12.67010991176098
57470,14.6,7.3,,26841.5,1592400000.0,1098.63,1990,10,6.787889333565339
85695,16.547,6.055,75.823,13092.1,1152470000.0,200.064,2010,5,4.954781492502479
47403,,,,15643.6,766785000.0,188.523,2010,5,0.8164040250617048
38889889,10.3,8.6,76.8376,13767.4,535000000000.0,77.8218,1990,10,4.761551260791719
4779418,13.2,9.3,73.44,11232.3,53685000000.0,15.6917,1980,10,4.33372849999728
6731195,8.1,5.1,80.878,25756.7,172000000000.0,6347.62,2000,10,5.960947498921068
5703869,48.345,16.9,48.944,794.361,4435050000.0,28.9989,1980,10,32.12086392587207
6114034,19.654,6.848,71.21,2983.23,18447900000.0,298.45,2010,5,1.9141535686585978
9842880,27.651,9.629,60.511,665.627,6622540000.0,361.006,2010,5,7.32384220878442
75055,19.84,6.216,73.94,10920.8,830159000.0,172.764,2000,10,14.176270734794482
3979193,19.335,3.959,77.452,3772.87,14949500000.0,77.6023,2000,10,16.16053807895219
1122198,46.279,15.551,50.404,182.553,209348000.0,1.11262,1970,10,34.262759334805445
1984339,9.1,9.3,75.4122,10227.7,20342200000.0,98.755,2000,10,3.676135982813421
287262,41.583,14.672,53.298,,,66.6568,1970,10,10.43368075136983
298894,48.826,23.833,39.635,,,6.36338,1970,10,38.931192998186646
5247532,53.717,17.625,48.527,243.487,1254770000.0,208.89,1980,10,39.493422812857546
9891136,45.271,17.929,44.0,345.69,3600680000.0,14.0114,2000,10,39.438847064684985
156851,,,,,,333.426,1980,10,-0.8957545696234005
2809221,42.004,16.833,49.104,513.305,1440710000.0,4.50534,1990,10,33.81538867892558
159500,18.647,6.666,73.319,5323.38,834327000.0,256.933,2000,10,7.169278996865204
109308,16.252,7.79,71.776,6292.79,681226000.0,277.577,2010,5,-2.585355143264903
27075,,,,,,136.815,1970,10,21.462603878116344
1798997,35.013,10.073,59.837,350.061,596415000.0,56.1181,1990,10,11.096905664656473
45434,,,,1498.28,69520000.0,0.135792,1970,10,10.283047937667826
350227,18.972,4.531,77.296,9368.37,3220920000.0,17190.4,1990,10,23.318876043251947
24270,,,,12479.7,293074000.0,11742.0,1970,10,11.561598681499794
27161567,22.692,6.815,67.611,592.401,16002700000.0,188.442,2010,5,1.6521800822463593
17100,,,,,,67.55,1980,10,52.2046783625731
15293,21.6,7.7,69.0693,,,,1990,10,28.987118289413456
253575,17.698,8.479,72.222,3408.91,860389000.0,586.963,1980,10,2.0873508823819384
8544873,16.5,8.4,70.9036,1494.39,13139900000.0,68.2142,1970,10,8.920846453774093
1493870,37.416,3.934,69.693,20924.3,28638600000.0,76.8057,1980,10,12.120733397149685
1094524,37.604,11.273,55.622,17272.0,16298500000.0,33.6413,2010,5,23.064729507987032
24559500,31.547,8.518,62.288,229.49,5494250000.0,167.012,2000,10,10.594951037276818
3139019,9.9,13.6,73.2683,11984.9,37120500000.0,49.4181,2010,5,-5.5830818481825055
1341474,34.932,8.966,59.191,2945.83,3790570000.0,2.27049,1990,10,28.737865959384973
24270,,,,12479.7,293074000.0,11742.0,1970,10,11.561598681499794
49973920,15.147,11.432,68.8178,,,86.2447,1980,10,3.233480583472339
112532401,20.042,5.266,75.065,9271.4,1060000000000.0,58.6913,2010,5,6.769157977887631
1819141,30.866,12.685,52.192,2136.44,3833990000.0,2.17976,2000,10,15.399026243705134
6452787,44.703,19.167,46.523,177.921,1160000000.0,13.7923,1970,10,32.03428224114634
4660067,38.905,16.329,47.312,487.945,2140500000.0,7.04159,2010,5,3.4176761836256864
5720438,47.912,13.862,52.802,654.411,3829500000.0,7.87181,1980,10,34.36735089166249
54224,,,65.239,2185.84,110937700.0,281.961,2000,10,-1.4901150781941577
2381791,32.326,8.091,66.067,,,224.578,1970,10,24.431656681883506
35856344,24.504,4.656,74.938,4480.79,161000000000.0,15.1055,2010,5,10.282169314305998
282507,21.385,4.635,70.173,2234.58,624337000.0,931.327,2000,10,27.987979058925973
11828638,50.383,19.555,45.306,947.704,11228800000.0,9.5038,1990,10,38.59636248907102
4059195,33.489,6.11,68.545,1376.16,5812110000.0,10.6303,1990,10,26.227466283339428
10533,,,,,,38.1,1970,10,62.34690971233267
5047404,41.243,15.503,51.145,284.22,1439240000.0,32.594,1970,10,30.327510934333766
19878036,39.42,11.583,55.101,1285.26,26143800000.0,43.0311,2010,5,15.76921381971539
56184,15.6,8.0,66.9634,19004.1,1068030000.0,0.136923,2000,10,0.2972376477288908
33465781,35.386,13.514,52.91,,,52.3676,1980,10,19.822552475318
10375989,12.1,14.0,69.3156,,,115.433,1990,10,-1.6763124941632068
53416,,,,2926.75,164969100.0,313.144,2010,5,-7.499625580350457
16866563,22.18,7.87,68.3366,1647.46,26932700000.0,6.05549,1990,10,-9.665928974385594
6578156,34.962,8.857,61.999,1371.84,8744130000.0,41.0275,1980,10,28.30378300545016
381267,12.9,9.9,75.0104,34645.1,13229200000.0,,1990,10,14.257987184833725
656024,35.209,8.244,61.862,1315.21,907093000.0,370.603,2010,5,11.309342341133862
7372581,49.669,25.17,39.677,248.189,1759690000.0,5.81067,1980,10,21.32828381268378
8311763,11.7,11.0,75.741,16875.6,140000000000.0,20.2528,1980,10,2.84708551001755
2099271,30.448,11.342,56.665,5324.62,11282200000.0,2.57367,2010,5,8.737938074693547
32341728,44.693,9.659,57.099,622.499,20186500000.0,161.72,2010,5,15.879262852003457
642224,38.134,26.71,34.419,,,40.3433,1980,10,18.043860086200453
670693,48.094,16.377,50.31,354.078,256299000.0,2.33878,1970,10,51.70308919281996
7129004,29.568,6.59,66.574,991.614,7073680000.0,147.661,1990,10,19.80342555565967
2953750,19.213,9.963,70.256,3485.99,10163000000.0,16.6575,1980,10,5.527278882776132
4368682,9.8,11.8,76.4756,13937.1,59866000000.0,76.7589,2010,5,-2.606438280469945
2962720,40.304,7.332,64.185,,,1.82972,1980,10,43.00990306205109
1506694,43.393,12.704,54.913,460.225,709041000.0,1.49475,1980,10,33.14096956648132
7731,,,,,,254.567,1980,10,18.768593972319234
247284,11.571,5.53,69.36,,,12309.7,1970,10,-0.7893757784571586
10171710,44.116,8.493,62.863,16978.0,165000000000.0,4.50831,1980,10,57.34584450402145
11413587,46.628,21.493,43.515,303.201,3526290000.0,14.7895,1980,10,16.558089932639056
1094524,37.604,11.273,55.622,17272.0,16298500000.0,33.6413,2010,5,23.064729507987032
